web-scraper-order,web-scraper-start-url,hotel_name,price
"1690965522-1","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Encanto Riviera",""
"1690965522-2","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Fabiola Condo Hotel",""
"1690965522-3","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Hostel MXV Quinta Avenida",""
"1690965522-4","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Studios beach club",""
"1690965522-5","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","WINDAY HOTEL - Cerca 5a Avenida",""
"1690965522-6","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Luxury apartment 3",""
"1690965522-7","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","The Carmen - Beachfront, Adults Only",""
"1690965522-8","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Hotel Lunata - 5th Avenue",""
"1690965522-9","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Papagayo Hotel Boutique",""
"1690965522-10","https://www.booking.com/searchresults.html?aid=356980&label=gog235jc-1DCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AvWXqKYGwAIB0gIkMGEyYzMzZTItMTRjNi00NTFhLWEyMjQtZjgzOTNlMTYwNzNi2AIE4AIB&checkin=2023-08-02&checkout=2023-08-03&city=-1689065&","Casa Ticul Hotel Boutique - 5Th Ave by BFH",""
