web-scraper-order,web-scraper-start-url,hotel_name,price
"1690655813-40","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£342"
"1690655813-41","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£634"
"1690655813-42","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£765"
"1690655813-43","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£440"
"1690655813-44","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£627"
"1690655813-45","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£272"
"1690655813-46","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£650"
"1690655813-47","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£911"
"1690655813-48","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£299"
"1690655813-49","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£434"
"1690655813-50","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£450"
"1690655813-51","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£1,057"
"1690655813-52","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£204"
"1690655813-53","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£323"
"1690655813-54","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£338"
"1690655813-55","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£159"
"1690655813-56","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£88"
"1690655813-57","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£93"
"1690655813-58","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£58"
"1690655813-59","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£203"
"1690655813-60","https://www.tripadvisor.co.uk/Hotels-g150812-Playa_del_Carmen_Yucatan_Peninsula-Hotels.html","","£133"
