web-scraper-order,web-scraper-start-url,hotel_name,price
"1690899789-11","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","NH Collection México City Centro Histórico",""
"1690899789-12","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Residence L´Heritage Aristóteles 140 by BlueBay",""
"1690899789-13","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Residence L´ Heritage Tennyson by BlueBay",""
"1690899789-14","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Hotel Clé Reforma Insurgentes",""
"1690899789-15","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Hotel Santa Maria",""
"1690899789-16","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","UTOPIC Polanco by ULIV",""
"1690899789-17","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","HS HOTSSON Long Stay CDMX Condesa Sur",""
"1690899789-18","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Cadillac Hotel Boutique",""
"1690899789-19","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Casa Taman by Kukun",""
"1690899789-20","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Camino Real Aeropuerto",""
