web-scraper-order,web-scraper-start-url,hotel_name,price
"1690656455-45","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£698"
"1690656455-46","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£250"
"1690656455-47","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£660"
"1690656455-48","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£501"
"1690656455-49","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£317"
"1690656455-50","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£162"
"1690656455-51","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£337"
"1690656455-52","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£321"
"1690656455-53","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£66"
"1690656455-54","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£439"
"1690656455-55","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£264"
"1690656455-56","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£136"
"1690656455-57","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£302"
"1690656455-58","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£195"
"1690656455-59","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£265"
"1690656455-60","https://www.tripadvisor.co.uk/Hotels-g150807-Cancun_Yucatan_Peninsula-Hotels.html","","£193"
